measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,2014,0.0343005895941,0.0428065265228,0.0290720183352
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,2014,11171489.215,17544792.723,6356412.59541
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Percent,2014,0.00463708868107,0.00723098182426,0.00253706734672
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,2014,100223886.676,106403829.612,93900930.5888
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,2014,0.0416681681912,0.0455567382372,0.0372001437733
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,2014,5885068.78048,8768206.14804,3676936.02616
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,2014,0.00242833896103,0.0034560758531,0.00167406279606
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,2014,3187552.69825,4783787.27506,2041364.19223
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,2014,0.00131493439147,0.00187407838185,0.000897216891156
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,2014,22885416.5882,29429482.9169,19836098.8733
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,2014,0.00950538566822,0.0120580416702,0.00813264727077
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,2014,6841279.72269,8700522.98898,5682151.77951
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,2014,0.00283882138841,0.0035760632115,0.00247238568923
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,2014,99810.5300251,136789.434799,72024.3580912
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,2014,4.14910804701e-05,5.7074777011e-05,2.89525497987e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,2014,6920513.65371,12091954.7666,3366962.73355
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,2014,0.00288229220941,0.00487113641975,0.0014253477341
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,2014,2806678.46447,3471205.91665,1792734.84861
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,2014,0.00116601654581,0.00144954143466,0.000763174417298
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,2014,7323180.56635,15530076.1216,2865796.33103
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,2014,0.00303811933566,0.00620775078162,0.00113787258793
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,2014,950423.87929,1110299.75552,797848.332558
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,2014,0.000394103241149,0.00043790743391,0.000354296838012
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,2014,58389810.7135,69657604.2929,47916516.6232
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,2014,0.0242508994159,0.0287524138284,0.0201072514159
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,2014,215249.05906,240502.593712,194334.58521
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,2014,8.92957370488e-05,9.56356188282e-05,8.36459249557e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,2014,1013127.75512,1453464.91981,686460.193674
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,2014,0.000420869755995,0.00060668969211,0.000284471023714
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Onchocerciasis,Number,2014,1014242.22624,1739079.95479,476349.111897
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Onchocerciasis,Percent,2014,0.000418644612257,0.000710676199446,0.000200449523342
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Trachoma,Number,2014,236871.028241,313769.977467,157340.144591
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Trachoma,Percent,2014,9.78568483079e-05,0.000123258509231,7.01143280852e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Dengue,Number,2014,2567843.03981,3428898.83875,1154839.39261
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Dengue,Percent,2014,0.00106560423174,0.0014112380407,0.000477955586543
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Yellow fever,Number,2014,318932.245989,932518.252917,78491.5979152
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Yellow fever,Percent,2014,0.000132680251301,0.000380458804253,3.25933892011e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Rabies,Number,2014,809676.781547,1142239.9657,437373.647834
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Rabies,Percent,2014,0.000336178187612,0.000470241820254,0.000187879486816
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal nematode infections,Number,2014,3412989.99067,5081965.44927,2214673.64806
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal nematode infections,Percent,2014,0.0014101296713,0.0020062544,0.00095488852736
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Food-borne trematodiases,Number,2014,1747087.41721,2993591.00274,950472.586365
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Food-borne trematodiases,Percent,2014,0.000722524955953,0.00120638308703,0.000425018285084
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other neglected tropical diseases,Number,2014,3430510.02877,4246741.61068,2667516.35031
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other neglected tropical diseases,Percent,2014,0.0014212709039,0.00171837011518,0.00114554606464
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,2014,1197072.71253,1611423.75861,922047.685614
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,2014,0.000497966363002,0.000681702752742,0.000369233695078
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2014,24538787.464,31414566.6136,20665321.0412
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2014,0.0101992735129,0.0135713310747,0.00822859657647
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2014,105642.242752,141515.519435,67322.2307147
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2014,4.39506535059e-05,5.84934077323e-05,2.89219952616e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2016,23675794.994,30684501.7854,20056001.2043
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2016,0.00992308935085,0.0130698098878,0.00804327778916
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,2013,1227330.76154,1633896.69944,946135.700302
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,2013,0.000509222802798,0.000690737486135,0.000374937853823
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2013,24921635.7109,31758113.7816,20803365.9929
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2013,0.0103307989059,0.0136186443373,0.00837523303776
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2013,107162.639667,144131.874286,68332.3005572
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2013,4.44648297674e-05,6.0293613514e-05,2.93543683808e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2016,105415.673117,142913.047421,66698.7307734
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2016,4.42111780412e-05,6.09844104259e-05,2.8170044042e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Number,2016,43557934.0335,45716530.8178,41528969.2417
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Percent,2016,0.0182500053832,0.01985058577,0.0166572891101
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Number,2016,57575391.6958,60967897.0735,54618513.6147
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Percent,2016,0.0241229077978,0.0263649300442,0.0219399443173
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Number,2016,74414650.9491,93414911.0748,63401994.5559
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,2016,0.0311693788663,0.0393242097681,0.0262772144214
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,2016,10601737.3445,17309274.4338,6041154.28686
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Percent,2016,0.00444454919285,0.00726356970651,0.0024877883265
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,2016,91844616.2104,98252557.322,84674416.5484
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,2016,0.0384928961026,0.0427772739069,0.0340258469358
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,2016,5991195.77684,9193777.23821,3621049.79944
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,2016,0.00249066115894,0.00361806809195,0.00160617501383
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,2016,3187510.55823,4716530.95392,1993164.52711
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,2016,0.00132515626054,0.00186533123685,0.000898577170491
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,2016,21865890.9069,28280508.2016,18204615.4358
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,2016,0.00915775588208,0.0120211206821,0.00756092700763
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,2015,12107526.7285,16967546.1411,7808957.5391
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,2015,0.0050465588103,0.00724458862876,0.00350462824555
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Hepatitis,Number,2015,5956520.7409,6233545.0548,5684039.3178
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Hepatitis,Percent,2015,0.00248684552925,0.00273279861662,0.00227777760115
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leprosy,Number,2015,31565.3477431,44505.6641645,21554.2348215
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leprosy,Percent,2015,1.30743079061e-05,1.73312728403e-05,9.67744062346e-06
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other infectious diseases,Number,2015,5731996.50003,7241151.05345,3995459.99278
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Other infectious diseases,Percent,2015,0.00238959529956,0.00296759308667,0.00168099475309
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,2016,6704098.04462,8574241.03791,5469308.50382
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,2016,0.00280626289386,0.00359034135698,0.00231971332016
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,2016,86927.9468813,123444.920482,62463.1072967
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,2016,3.64271982514e-05,5.23467289574e-05,2.5894541715e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,2016,6249857.19736,10754712.9234,3360691.78781
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,2016,0.002621759724,0.00460956663033,0.00139306699623
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,2016,2366617.27945,3062925.6132,1446044.12304
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,2016,0.000991516806137,0.00130385431055,0.000599549633132
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,2016,5724751.58779,12257646.9017,2148581.50765
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,2016,0.00240213105446,0.00526461524518,0.000882028498323
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,2016,923529.55879,1098656.78962,779550.143686
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,2016,0.000385986471473,0.000437971572304,0.00033704087867
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,2016,56201232.5849,67880800.86,45785586.919
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,2016,0.0235507310061,0.0292478524943,0.0187780220935
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,2016,218990.587839,250661.775726,194589.093742
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,2016,9.15839609453e-05,9.96335313334e-05,8.45006115992e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,2016,981054.64659,1480603.48763,658304.034119
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,2016,0.000410255920965,0.000617512166448,0.000276664995174
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Ebola,Number,2015,246546.448838,309165.81886,183087.088693
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Ebola,Percent,2015,0.000102978367639,0.000134892928246,7.69640346239e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Zika virus,Number,2015,100.27579822,235.801171797,27.8718717304
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Zika virus,Percent,2015,4.19049838497e-08,1.02317212301e-07,1.17394589215e-08
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Guinea worm disease,Number,2015,1.10852545749,1.71743097272,0.712281415106
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Guinea worm disease,Percent,2015,4.5940842607e-10,6.76936773546e-10,3.13169434974e-10
Deaths,Global,Both,All Ages,Tuberculosis,Number,1990,1800085.76845,2006398.32738,1681667.69336
Deaths,Global,Both,All Ages,Tuberculosis,Percent,1990,0.0386797804768,0.043075476215,0.0361554029788
Deaths,Global,Both,All Ages,HIV/AIDS,Number,1990,289476.823965,326740.950825,259058.904386
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,1990,0.006220172214,0.00703970663857,0.00556802857905
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,1990,2814873.67289,3579202.92248,2300496.86913
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,1990,0.0604836033084,0.0772298731944,0.0493626047628
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,1990,215726.866669,352550.01054,120822.455367
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,1990,0.00463556179964,0.00757528213575,0.00259104863755
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,1990,3087628.28813,3314398.12309,2836547.46795
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,1990,0.0663459572144,0.0712694834109,0.0609370178523
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,1990,4138.05343525,4844.13762686,3531.65015252
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,1990,8.89163502184e-05,0.000103961261109,7.60600261155e-05
Deaths,Global,Both,All Ages,Otitis media,Number,1990,5142.71735695,6428.49453771,3964.59772644
Deaths,Global,Both,All Ages,Otitis media,Percent,1990,0.000110505841452,0.000138024866294,8.53888541288e-05
Deaths,Global,Both,All Ages,Meningitis,Number,1990,403011.60474,458513.658018,319425.772797
Deaths,Global,Both,All Ages,Meningitis,Percent,1990,0.0086597053289,0.00985326637295,0.00684947462097
Deaths,Global,Both,All Ages,Encephalitis,Number,1990,105107.970663,141787.959128,67447.1951
Deaths,Global,Both,All Ages,Encephalitis,Percent,1990,0.00225841935771,0.0030532485843,0.00145211122242
Deaths,Global,Both,All Ages,Diphtheria,Number,1990,10435.8626098,14325.9519775,7688.57416298
Deaths,Global,Both,All Ages,Diphtheria,Percent,1990,0.000224234792875,0.000307797640719,0.000164826736274
Deaths,Global,Both,All Ages,Whooping cough,Number,1990,171638.430578,333541.701678,76280.2783324
Deaths,Global,Both,All Ages,Whooping cough,Percent,1990,0.00368810557792,0.0072120988549,0.00164311990972
Deaths,Global,Both,All Ages,Tetanus,Number,1990,333195.085548,447257.187767,194671.577707
Deaths,Global,Both,All Ages,Tetanus,Percent,1990,0.0071596006518,0.00959053799517,0.0041975434207
Deaths,Global,Both,All Ages,Measles,Number,1990,910743.828448,1759884.28075,371049.796142
Deaths,Global,Both,All Ages,Measles,Percent,1990,0.0195704529517,0.0379855711199,0.00792896691568
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Number,1990,18967.1469638,21300.5593238,16889.2776719
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Percent,1990,0.000407557543333,0.000457333904593,0.000362622224661
Deaths,Global,Both,All Ages,Malaria,Number,1990,746012.908707,920784.865898,581053.193806
Deaths,Global,Both,All Ages,Malaria,Percent,1990,0.0160299677004,0.0197760667752,0.0124943671704
Deaths,Global,Both,All Ages,Chagas disease,Number,1990,9001.24976917,9399.75432441,8589.32271089
Deaths,Global,Both,All Ages,Chagas disease,Percent,1990,0.000193418655258,0.000201898995069,0.000184528487083
Deaths,Global,Both,All Ages,Leishmaniasis,Number,1990,43375.8924004,73249.0356285,24533.6962097
Deaths,Global,Both,All Ages,Leishmaniasis,Percent,1990,0.000931984497406,0.00157005108387,0.000525821939338
Deaths,Global,Both,All Ages,African trypanosomiasis,Number,1990,19109.5599586,31527.5718286,10188.9525297
Deaths,Global,Both,All Ages,African trypanosomiasis,Percent,1990,0.000410617481699,0.000674752009291,0.000218746269759
Deaths,Global,Both,All Ages,Schistosomiasis,Number,1990,14964.2075505,16470.0235949,13677.4467694
Deaths,Global,Both,All Ages,Schistosomiasis,Percent,1990,0.000321548817774,0.000354053504096,0.000294238647595
Deaths,Global,Both,All Ages,Cysticercosis,Number,1990,1483.80652154,1710.17866089,1304.72098999
Deaths,Global,Both,All Ages,Cysticercosis,Percent,1990,3.18832701561e-05,3.66802863646e-05,2.80683355289e-05
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1990,654.473985411,933.219247609,380.899087307
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1990,1.40628339314e-05,2.00471339465e-05,8.16883727381e-06
Deaths,Global,Both,All Ages,Ebola,Number,1990,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Percent,1990,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Number,1990,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,1990,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,1990,2216.8370224,2714.63252647,1802.73601909
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,1990,4.76344498162e-05,5.80653435205e-05,3.87166239682e-05
Deaths,Global,Both,All Ages,Dengue,Number,1990,8974.31965933,16346.7090389,2432.53760982
Deaths,Global,Both,All Ages,Dengue,Percent,1990,0.000192849777642,0.000351170615987,5.19719939101e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,1990,12208.571631,36402.5396783,2667.95668695
Deaths,Global,Both,All Ages,Yellow fever,Percent,1990,0.000262381531648,0.000785384328984,5.71123717157e-05
Deaths,Global,Both,All Ages,Rabies,Number,1990,49139.7923453,70065.6599743,31316.90276
Deaths,Global,Both,All Ages,Rabies,Percent,1990,0.00105587511803,0.00150043941774,0.000675511093715
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1990,13906.3884141,17376.6367188,10804.1709467
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1990,0.000298809993414,0.000372839219753,0.00023239923738
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Number,1990,28690.933329,41390.3130427,20104.315694
Deaths,Global,Both,All Ages,Other neglected tropical diseases,Percent,1990,0.000616497694973,0.000890051252774,0.000432059499505
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Number,1990,35810.7155216,46118.3183564,27594.8977964
Deaths,Global,Both,All Ages,Maternal sepsis and other maternal infections,Percent,1990,0.000769501954915,0.000988006857753,0.000593606478797
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,1990,270450.422218,347446.908328,206526.597439
Deaths,Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,1990,0.00581137632849,0.0074882189613,0.00443067261043
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,1990,179886.162354,286123.150199,106379.624929
Deaths,Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,1990,0.00386548018266,0.00614977973884,0.00228509513283
Deaths,Global,Both,All Ages,Hepatitis,Number,1990,160752.210262,170966.22413,150329.578687
Deaths,Global,Both,All Ages,Hepatitis,Percent,1990,0.00345418320319,0.00367394097459,0.00322709860651
Deaths,Global,Both,All Ages,Other infectious diseases,Number,1990,93409.7560318,118915.816302,60782.0569311
Deaths,Global,Both,All Ages,Other infectious diseases,Percent,1990,0.00200715636961,0.00254361123256,0.00130410834956
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,1992,1033.32886179,1436.52666031,623.699585894
Deaths,Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,1992,2.17702236012e-05,3.02986710627e-05,1.31705998885e-05
Deaths,Global,Both,All Ages,Ebola,Number,1992,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Ebola,Percent,1992,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Number,1992,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Zika virus,Percent,1992,0.0,0.0,0.0
Deaths,Global,Both,All Ages,Cystic echinococcosis,Number,1993,2193.07647157,2674.51020918,1782.78262159
Deaths,Global,Both,All Ages,Cystic echinococcosis,Percent,1993,4.53330159825e-05,5.52892405316e-05,3.68982029679e-05
Deaths,Global,Both,All Ages,Dengue,Number,1993,15096.2263775,21084.9484652,4199.65947151
Deaths,Global,Both,All Ages,Dengue,Percent,1993,0.000312072456141,0.000434642467009,8.66298720311e-05
Deaths,Global,Both,All Ages,Yellow fever,Number,1993,8508.80367168,25325.7731519,1883.2887532
Deaths,Global,Both,All Ages,Yellow fever,Percent,1993,0.000175888789785,0.000524991705161,3.89369337763e-05
Deaths,Global,Both,All Ages,Rabies,Number,1993,46305.6095676,63814.8235157,29288.4151509
Deaths,Global,Both,All Ages,Rabies,Percent,1993,0.000957177333541,0.00131738213162,0.000608607887552
Deaths,Global,Both,All Ages,Intestinal nematode infections,Number,1993,13067.8036212,16149.6098883,10336.6348479
Deaths,Global,Both,All Ages,Intestinal nematode infections,Percent,1993,0.000270119882528,0.000334177752297,0.000213578993404
Deaths,Global,Both,All Ages,Tuberculosis,Number,1994,1759288.37246,1929034.61496,1652367.37889
Deaths,Global,Both,All Ages,Tuberculosis,Percent,1994,0.0354818545712,0.0389398506412,0.0332612768572
Deaths,Global,Both,All Ages,HIV/AIDS,Number,1994,711924.196292,781985.632229,651166.115151
Deaths,Global,Both,All Ages,HIV/AIDS,Percent,1994,0.0143581651738,0.0157669466069,0.0131370782185
Deaths,Global,Both,All Ages,Diarrheal diseases,Number,1994,2636813.10699,3457862.44649,2114495.45731
Deaths,Global,Both,All Ages,Diarrheal diseases,Percent,1994,0.05318052013,0.0693692334803,0.0427788445384
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Number,1994,214790.481155,351449.969149,119981.179907
Deaths,Global,Both,All Ages,Intestinal infectious diseases,Percent,1994,0.00433197864542,0.00708735449846,0.00241239811956
Deaths,Global,Both,All Ages,Lower respiratory infections,Number,1994,2962199.89474,3160774.18313,2743786.25009
Deaths,Global,Both,All Ages,Lower respiratory infections,Percent,1994,0.0597430142127,0.0634893941794,0.0552662901701
Deaths,Global,Both,All Ages,Upper respiratory infections,Number,1994,3967.48593881,4647.95149867,3435.74646615
Deaths,Global,Both,All Ages,Upper respiratory infections,Percent,1994,8.00168388008e-05,9.36517095374e-05,6.92594877597e-05
Deaths,Global,Both,All Ages,Otitis media,Number,1994,4457.25083601,5571.35935938,3405.46872852
Deaths,Global,Both,All Ages,Otitis media,Percent,1994,8.98967490601e-05,0.000112406267716,6.88564187047e-05
Deaths,Global,Both,All Ages,Meningitis,Number,1994,394724.319087,446986.314415,318611.223119
Deaths,Global,Both,All Ages,Meningitis,Percent,1994,0.00796090340925,0.00901431078633,0.00643474494811
Deaths,Global,Both,All Ages,Encephalitis,Number,1994,108005.505056,139307.423846,73639.764583
Deaths,Global,Both,All Ages,Encephalitis,Percent,1994,0.00217834867567,0.00281071729886,0.00148225708129
Deaths,Global,Both,All Ages,Diphtheria,Number,1994,8063.54691388,11191.3602276,5824.17243855
Deaths,Global,Both,All Ages,Diphtheria,Percent,1994,0.000162628107625,0.000224681692748,0.000117324743488
Deaths,Global,Both,All Ages,Whooping cough,Number,1994,151631.196372,284757.966113,71645.1866367
Deaths,Global,Both,All Ages,Whooping cough,Percent,1994,0.00305791415467,0.005744192487,0.00143630079153
Deaths,Global,Both,All Ages,Tetanus,Number,1994,244637.116682,325605.678205,142206.530217
Deaths,Global,Both,All Ages,Tetanus,Percent,1994,0.00493382422688,0.00656042958812,0.00288012789289
Deaths,Global,Both,All Ages,Measles,Number,1994,794430.501273,1578095.32937,319790.50238
Deaths,Global,Both,All Ages,Measles,Percent,1994,0.01602203718,0.0319473859947,0.00649213481084
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Number,1994,18140.4535299,20292.2242636,16219.0496856
Deaths,Global,Both,All Ages,Varicella and herpes zoster,Percent,1994,0.000365862068834,0.000407787106009,0.000327501379536
Deaths,Global,Both,All Ages,Malaria,Number,1994,818447.358058,991164.163862,652944.653274
Deaths,Global,Both,All Ages,Malaria,Percent,1994,0.0165064562929,0.0199618591077,0.0131426878555
Deaths,Global,Both,All Ages,Chagas disease,Number,1994,8503.68440257,8845.49779387,8146.3989738
Deaths,Global,Both,All Ages,Chagas disease,Percent,1994,0.000171508690097,0.000178346065895,0.000164350013681
Deaths,Global,Both,All Ages,Leishmaniasis,Number,1994,28405.93114,48185.0273067,15978.6204612
Deaths,Global,Both,All Ages,Leishmaniasis,Percent,1994,0.00057288567309,0.000972441983176,0.000322741151512
Deaths,Global,Both,All Ages,African trypanosomiasis,Number,1994,23225.4553379,38972.67407,12539.9738934
Deaths,Global,Both,All Ages,African trypanosomiasis,Percent,1994,0.000468424732276,0.000783691660758,0.000252795110318
Deaths,Global,Both,All Ages,Schistosomiasis,Number,1994,14898.9212574,16327.2588927,13627.1346345
Deaths,Global,Both,All Ages,Schistosomiasis,Percent,1994,0.00030048798563,0.000329496475787,0.000274790049592
